,Content ID,Reactions Type,Datetime,Content Type,Category,Sentiment,Score,content_month
8894,0c042b6c-725e-4591-a666-cf32c5ec7cc8,peeking,2021-04-09,audio,PUBLICSPEAKING,neutral,35,April
8895,0c042b6c-725e-4591-a666-cf32c5ec7cc8,peeking,2021-03-27,audio,PUBLICSPEAKING,neutral,35,March
8896,0c042b6c-725e-4591-a666-cf32c5ec7cc8,peeking,2021-05-29,audio,PUBLICSPEAKING,neutral,35,May
8897,0c042b6c-725e-4591-a666-cf32c5ec7cc8,love,2020-11-11,audio,PUBLICSPEAKING,positive,65,November
8898,0c042b6c-725e-4591-a666-cf32c5ec7cc8,worried,2021-03-17,audio,PUBLICSPEAKING,negative,12,March
8899,0c042b6c-725e-4591-a666-cf32c5ec7cc8,like,2021-04-14,audio,PUBLICSPEAKING,positive,50,April
8900,0c042b6c-725e-4591-a666-cf32c5ec7cc8,scared,2020-07-31,audio,PUBLICSPEAKING,negative,15,July
8901,0c042b6c-725e-4591-a666-cf32c5ec7cc8,intrigued,2021-05-13,audio,PUBLICSPEAKING,positive,45,May
8902,0c042b6c-725e-4591-a666-cf32c5ec7cc8,like,2021-03-26,audio,PUBLICSPEAKING,positive,50,March
8903,0c042b6c-725e-4591-a666-cf32c5ec7cc8,intrigued,2020-08-15,audio,PUBLICSPEAKING,positive,45,August
8904,0c042b6c-725e-4591-a666-cf32c5ec7cc8,intrigued,2021-01-20,audio,PUBLICSPEAKING,positive,45,January
8905,0c042b6c-725e-4591-a666-cf32c5ec7cc8,interested,2020-11-08,audio,PUBLICSPEAKING,positive,30,November
8906,0c042b6c-725e-4591-a666-cf32c5ec7cc8,peeking,2021-03-04,audio,PUBLICSPEAKING,neutral,35,March
8907,0c042b6c-725e-4591-a666-cf32c5ec7cc8,worried,2020-06-26,audio,PUBLICSPEAKING,negative,12,June
8908,0c042b6c-725e-4591-a666-cf32c5ec7cc8,peeking,2020-08-14,audio,PUBLICSPEAKING,neutral,35,August
8909,0c042b6c-725e-4591-a666-cf32c5ec7cc8,dislike,2021-03-01,audio,PUBLICSPEAKING,negative,10,March
8910,dfdf6d34-e60b-4d21-9973-4bf07769be78,peeking,2020-07-15,photo,PUBLICSPEAKING,neutral,35,July
8911,dfdf6d34-e60b-4d21-9973-4bf07769be78,scared,2021-01-03,photo,PUBLICSPEAKING,negative,15,January
8912,dfdf6d34-e60b-4d21-9973-4bf07769be78,heart,2020-11-01,photo,PUBLICSPEAKING,positive,60,November
8913,dfdf6d34-e60b-4d21-9973-4bf07769be78,like,2020-09-01,photo,PUBLICSPEAKING,positive,50,September
8914,dfdf6d34-e60b-4d21-9973-4bf07769be78,disgust,2020-08-20,photo,PUBLICSPEAKING,negative,0,August
8915,dfdf6d34-e60b-4d21-9973-4bf07769be78,heart,2021-05-27,photo,PUBLICSPEAKING,positive,60,May
8916,dfdf6d34-e60b-4d21-9973-4bf07769be78,interested,2021-06-02,photo,PUBLICSPEAKING,positive,30,June
8917,dfdf6d34-e60b-4d21-9973-4bf07769be78,interested,2021-05-11,photo,PUBLICSPEAKING,positive,30,May
8918,dfdf6d34-e60b-4d21-9973-4bf07769be78,super love,2021-04-13,photo,PUBLICSPEAKING,positive,75,April
8919,dfdf6d34-e60b-4d21-9973-4bf07769be78,intrigued,2021-05-25,photo,PUBLICSPEAKING,positive,45,May
8920,dfdf6d34-e60b-4d21-9973-4bf07769be78,dislike,2021-05-24,photo,PUBLICSPEAKING,negative,10,May
8921,dfdf6d34-e60b-4d21-9973-4bf07769be78,adore,2020-08-21,photo,PUBLICSPEAKING,positive,72,August
8922,dfdf6d34-e60b-4d21-9973-4bf07769be78,cherish,2021-04-25,photo,PUBLICSPEAKING,positive,70,April
8923,dfdf6d34-e60b-4d21-9973-4bf07769be78,peeking,2021-01-17,photo,PUBLICSPEAKING,neutral,35,January
8924,dfdf6d34-e60b-4d21-9973-4bf07769be78,interested,2021-01-01,photo,PUBLICSPEAKING,positive,30,January
8925,dfdf6d34-e60b-4d21-9973-4bf07769be78,love,2020-07-05,photo,PUBLICSPEAKING,positive,65,July
8926,dfdf6d34-e60b-4d21-9973-4bf07769be78,love,2020-09-07,photo,PUBLICSPEAKING,positive,65,September
8927,dfdf6d34-e60b-4d21-9973-4bf07769be78,worried,2021-02-22,photo,PUBLICSPEAKING,negative,12,February
8928,dfdf6d34-e60b-4d21-9973-4bf07769be78,dislike,2020-11-21,photo,PUBLICSPEAKING,negative,10,November
8929,dfdf6d34-e60b-4d21-9973-4bf07769be78,indifferent,2021-01-10,photo,PUBLICSPEAKING,neutral,20,January
8930,dfdf6d34-e60b-4d21-9973-4bf07769be78,like,2020-12-05,photo,PUBLICSPEAKING,positive,50,December
8931,dfdf6d34-e60b-4d21-9973-4bf07769be78,indifferent,2021-05-28,photo,PUBLICSPEAKING,neutral,20,May
8932,dfdf6d34-e60b-4d21-9973-4bf07769be78,like,2021-05-15,photo,PUBLICSPEAKING,positive,50,May
8933,dfdf6d34-e60b-4d21-9973-4bf07769be78,heart,2021-01-12,photo,PUBLICSPEAKING,positive,60,January
8934,dfdf6d34-e60b-4d21-9973-4bf07769be78,interested,2020-11-16,photo,PUBLICSPEAKING,positive,30,November
8935,dfdf6d34-e60b-4d21-9973-4bf07769be78,want,2020-10-21,photo,PUBLICSPEAKING,positive,70,October
8936,dfdf6d34-e60b-4d21-9973-4bf07769be78,scared,2021-04-22,photo,PUBLICSPEAKING,negative,15,April
8937,dfdf6d34-e60b-4d21-9973-4bf07769be78,love,2020-10-21,photo,PUBLICSPEAKING,positive,65,October
8938,dfdf6d34-e60b-4d21-9973-4bf07769be78,dislike,2021-02-22,photo,PUBLICSPEAKING,negative,10,February
8939,dfdf6d34-e60b-4d21-9973-4bf07769be78,intrigued,2021-06-11,photo,PUBLICSPEAKING,positive,45,June
8940,dfdf6d34-e60b-4d21-9973-4bf07769be78,love,2021-02-25,photo,PUBLICSPEAKING,positive,65,February
8941,dfdf6d34-e60b-4d21-9973-4bf07769be78,disgust,2021-01-28,photo,PUBLICSPEAKING,negative,0,January
8942,dfdf6d34-e60b-4d21-9973-4bf07769be78,indifferent,2021-05-03,photo,PUBLICSPEAKING,neutral,20,May
8943,cebae43b-4f77-4689-86e0-66fb107d5eef,love,2020-11-13,GIF,CULTURE,positive,65,November
8944,cebae43b-4f77-4689-86e0-66fb107d5eef,adore,2020-07-31,GIF,CULTURE,positive,72,July
8945,cebae43b-4f77-4689-86e0-66fb107d5eef,super love,2020-07-12,GIF,CULTURE,positive,75,July
8946,cebae43b-4f77-4689-86e0-66fb107d5eef,adore,2020-09-29,GIF,CULTURE,positive,72,September
8947,cebae43b-4f77-4689-86e0-66fb107d5eef,super love,2021-01-05,GIF,CULTURE,positive,75,January
8948,cebae43b-4f77-4689-86e0-66fb107d5eef,super love,2021-02-17,GIF,CULTURE,positive,75,February
8949,cebae43b-4f77-4689-86e0-66fb107d5eef,intrigued,2020-08-03,GIF,CULTURE,positive,45,August
8950,cebae43b-4f77-4689-86e0-66fb107d5eef,want,2020-12-14,GIF,CULTURE,positive,70,December
8951,cebae43b-4f77-4689-86e0-66fb107d5eef,super love,2021-04-10,GIF,CULTURE,positive,75,April
8952,cebae43b-4f77-4689-86e0-66fb107d5eef,indifferent,2020-12-13,GIF,CULTURE,neutral,20,December
8953,cebae43b-4f77-4689-86e0-66fb107d5eef,disgust,2021-03-06,GIF,CULTURE,negative,0,March
8954,cebae43b-4f77-4689-86e0-66fb107d5eef,indifferent,2021-03-27,GIF,CULTURE,neutral,20,March
8955,cebae43b-4f77-4689-86e0-66fb107d5eef,hate,2021-05-07,GIF,CULTURE,negative,5,May
8956,cebae43b-4f77-4689-86e0-66fb107d5eef,scared,2021-04-25,GIF,CULTURE,negative,15,April
8957,cebae43b-4f77-4689-86e0-66fb107d5eef,love,2020-10-14,GIF,CULTURE,positive,65,October
8958,cebae43b-4f77-4689-86e0-66fb107d5eef,super love,2020-06-22,GIF,CULTURE,positive,75,June
8959,cebae43b-4f77-4689-86e0-66fb107d5eef,super love,2020-11-25,GIF,CULTURE,positive,75,November
8960,cebae43b-4f77-4689-86e0-66fb107d5eef,hate,2020-11-29,GIF,CULTURE,negative,5,November
8961,cebae43b-4f77-4689-86e0-66fb107d5eef,like,2021-03-29,GIF,CULTURE,positive,50,March
8962,cebae43b-4f77-4689-86e0-66fb107d5eef,worried,2021-05-17,GIF,CULTURE,negative,12,May
8963,cebae43b-4f77-4689-86e0-66fb107d5eef,love,2020-11-18,GIF,CULTURE,positive,65,November
8964,cebae43b-4f77-4689-86e0-66fb107d5eef,intrigued,2020-08-16,GIF,CULTURE,positive,45,August
8965,cebae43b-4f77-4689-86e0-66fb107d5eef,indifferent,2020-07-19,GIF,CULTURE,neutral,20,July
8966,cebae43b-4f77-4689-86e0-66fb107d5eef,want,2020-06-26,GIF,CULTURE,positive,70,June
8967,cebae43b-4f77-4689-86e0-66fb107d5eef,adore,2021-05-15,GIF,CULTURE,positive,72,May
8968,cebae43b-4f77-4689-86e0-66fb107d5eef,heart,2021-04-28,GIF,CULTURE,positive,60,April
8969,cebae43b-4f77-4689-86e0-66fb107d5eef,dislike,2021-06-08,GIF,CULTURE,negative,10,June
8970,cebae43b-4f77-4689-86e0-66fb107d5eef,super love,2020-10-16,GIF,CULTURE,positive,75,October
8971,cebae43b-4f77-4689-86e0-66fb107d5eef,interested,2020-12-09,GIF,CULTURE,positive,30,December
8972,cebae43b-4f77-4689-86e0-66fb107d5eef,scared,2020-12-10,GIF,CULTURE,negative,15,December
8973,cebae43b-4f77-4689-86e0-66fb107d5eef,indifferent,2020-08-11,GIF,CULTURE,neutral,20,August
8974,cebae43b-4f77-4689-86e0-66fb107d5eef,love,2020-10-18,GIF,CULTURE,positive,65,October
8975,cebae43b-4f77-4689-86e0-66fb107d5eef,intrigued,2021-05-16,GIF,CULTURE,positive,45,May
8976,cebae43b-4f77-4689-86e0-66fb107d5eef,intrigued,2020-07-31,GIF,CULTURE,positive,45,July
8977,cebae43b-4f77-4689-86e0-66fb107d5eef,want,2020-08-08,GIF,CULTURE,positive,70,August
8978,cebae43b-4f77-4689-86e0-66fb107d5eef,love,2021-02-05,GIF,CULTURE,positive,65,February
8979,cebae43b-4f77-4689-86e0-66fb107d5eef,interested,2021-05-02,GIF,CULTURE,positive,30,May
8980,7e2e14e2-79eb-41d0-8d5f-eba20460f049,interested,2021-02-06,photo,ANIMALS,positive,30,February
8981,7e2e14e2-79eb-41d0-8d5f-eba20460f049,hate,2021-05-06,photo,ANIMALS,negative,5,May
8982,7e2e14e2-79eb-41d0-8d5f-eba20460f049,adore,2020-06-22,photo,ANIMALS,positive,72,June
8983,7e2e14e2-79eb-41d0-8d5f-eba20460f049,cherish,2020-11-23,photo,ANIMALS,positive,70,November
8984,7e2e14e2-79eb-41d0-8d5f-eba20460f049,cherish,2021-05-15,photo,ANIMALS,positive,70,May
8985,7e2e14e2-79eb-41d0-8d5f-eba20460f049,love,2021-05-16,photo,ANIMALS,positive,65,May
8986,7e2e14e2-79eb-41d0-8d5f-eba20460f049,intrigued,2021-04-17,photo,ANIMALS,positive,45,April
8987,7e2e14e2-79eb-41d0-8d5f-eba20460f049,like,2020-11-06,photo,ANIMALS,positive,50,November
8988,7e2e14e2-79eb-41d0-8d5f-eba20460f049,love,2021-06-05,photo,ANIMALS,positive,65,June
8989,7e2e14e2-79eb-41d0-8d5f-eba20460f049,cherish,2021-05-06,photo,ANIMALS,positive,70,May
8990,7e2e14e2-79eb-41d0-8d5f-eba20460f049,want,2021-01-05,photo,ANIMALS,positive,70,January
8991,7e2e14e2-79eb-41d0-8d5f-eba20460f049,super love,2020-08-06,photo,ANIMALS,positive,75,August
8992,7e2e14e2-79eb-41d0-8d5f-eba20460f049,heart,2020-12-09,photo,ANIMALS,positive,60,December
8993,7e2e14e2-79eb-41d0-8d5f-eba20460f049,indifferent,2021-05-29,photo,ANIMALS,neutral,20,May
8994,7e2e14e2-79eb-41d0-8d5f-eba20460f049,interested,2021-03-27,photo,ANIMALS,positive,30,March
8995,7e2e14e2-79eb-41d0-8d5f-eba20460f049,interested,2021-01-12,photo,ANIMALS,positive,30,January
8996,7e2e14e2-79eb-41d0-8d5f-eba20460f049,want,2020-11-08,photo,ANIMALS,positive,70,November
8997,7e2e14e2-79eb-41d0-8d5f-eba20460f049,adore,2020-09-28,photo,ANIMALS,positive,72,September
8998,7e2e14e2-79eb-41d0-8d5f-eba20460f049,hate,2021-03-30,photo,ANIMALS,negative,5,March
8999,7e2e14e2-79eb-41d0-8d5f-eba20460f049,indifferent,2020-08-27,photo,ANIMALS,neutral,20,August
9000,7e2e14e2-79eb-41d0-8d5f-eba20460f049,peeking,2021-03-30,photo,ANIMALS,neutral,35,March
9001,7e2e14e2-79eb-41d0-8d5f-eba20460f049,interested,2021-01-15,photo,ANIMALS,positive,30,January
9002,7e2e14e2-79eb-41d0-8d5f-eba20460f049,indifferent,2021-01-23,photo,ANIMALS,neutral,20,January
9003,7e2e14e2-79eb-41d0-8d5f-eba20460f049,indifferent,2020-06-28,photo,ANIMALS,neutral,20,June
9004,7e2e14e2-79eb-41d0-8d5f-eba20460f049,scared,2021-05-02,photo,ANIMALS,negative,15,May
9005,7e2e14e2-79eb-41d0-8d5f-eba20460f049,dislike,2021-02-16,photo,ANIMALS,negative,10,February
9006,7e2e14e2-79eb-41d0-8d5f-eba20460f049,indifferent,2020-10-17,photo,ANIMALS,neutral,20,October
9007,7e2e14e2-79eb-41d0-8d5f-eba20460f049,interested,2021-04-05,photo,ANIMALS,positive,30,April
9008,7e2e14e2-79eb-41d0-8d5f-eba20460f049,peeking,2021-04-06,photo,ANIMALS,neutral,35,April
9009,7e2e14e2-79eb-41d0-8d5f-eba20460f049,like,2021-06-02,photo,ANIMALS,positive,50,June
9010,7e2e14e2-79eb-41d0-8d5f-eba20460f049,dislike,2021-02-27,photo,ANIMALS,negative,10,February
9011,7e2e14e2-79eb-41d0-8d5f-eba20460f049,want,2021-01-04,photo,ANIMALS,positive,70,January
9012,34cb120b-853b-4788-8978-a3544449136b,hate,2021-01-03,photo,FOOD,negative,5,January
9013,34cb120b-853b-4788-8978-a3544449136b,love,2021-04-29,photo,FOOD,positive,65,April
9014,34cb120b-853b-4788-8978-a3544449136b,interested,2020-09-07,photo,FOOD,positive,30,September
9015,34cb120b-853b-4788-8978-a3544449136b,intrigued,2021-03-15,photo,FOOD,positive,45,March
9016,34cb120b-853b-4788-8978-a3544449136b,adore,2020-11-01,photo,FOOD,positive,72,November
9017,34cb120b-853b-4788-8978-a3544449136b,cherish,2021-02-02,photo,FOOD,positive,70,February
9018,34cb120b-853b-4788-8978-a3544449136b,scared,2020-08-21,photo,FOOD,negative,15,August
9019,34cb120b-853b-4788-8978-a3544449136b,scared,2020-10-05,photo,FOOD,negative,15,October
9020,34cb120b-853b-4788-8978-a3544449136b,love,2020-08-14,photo,FOOD,positive,65,August
9021,34cb120b-853b-4788-8978-a3544449136b,love,2020-11-26,photo,FOOD,positive,65,November
9022,34cb120b-853b-4788-8978-a3544449136b,heart,2021-03-06,photo,FOOD,positive,60,March
9023,34cb120b-853b-4788-8978-a3544449136b,adore,2020-08-28,photo,FOOD,positive,72,August
9024,34cb120b-853b-4788-8978-a3544449136b,want,2021-05-28,photo,FOOD,positive,70,May
9025,34cb120b-853b-4788-8978-a3544449136b,dislike,2021-06-15,photo,FOOD,negative,10,June
9026,34cb120b-853b-4788-8978-a3544449136b,cherish,2021-03-20,photo,FOOD,positive,70,March
9027,e4fd43f5-c0cb-47cd-bc41-1e07a8081323,worried,2021-01-11,GIF,SOCCER,negative,12,January
9028,e4fd43f5-c0cb-47cd-bc41-1e07a8081323,worried,2020-08-21,GIF,SOCCER,negative,12,August
9029,e4fd43f5-c0cb-47cd-bc41-1e07a8081323,disgust,2021-01-21,GIF,SOCCER,negative,0,January
9030,e4fd43f5-c0cb-47cd-bc41-1e07a8081323,love,2020-08-17,GIF,SOCCER,positive,65,August
9031,e4fd43f5-c0cb-47cd-bc41-1e07a8081323,heart,2020-11-08,GIF,SOCCER,positive,60,November
9032,e4fd43f5-c0cb-47cd-bc41-1e07a8081323,love,2020-11-01,GIF,SOCCER,positive,65,November
9033,e4fd43f5-c0cb-47cd-bc41-1e07a8081323,interested,2020-11-04,GIF,SOCCER,positive,30,November
9034,e4fd43f5-c0cb-47cd-bc41-1e07a8081323,worried,2021-02-04,GIF,SOCCER,negative,12,February
9035,e4fd43f5-c0cb-47cd-bc41-1e07a8081323,super love,2021-05-10,GIF,SOCCER,positive,75,May
9036,e4fd43f5-c0cb-47cd-bc41-1e07a8081323,adore,2020-10-08,GIF,SOCCER,positive,72,October
9037,e4fd43f5-c0cb-47cd-bc41-1e07a8081323,intrigued,2020-12-20,GIF,SOCCER,positive,45,December
9038,e4fd43f5-c0cb-47cd-bc41-1e07a8081323,dislike,2020-12-23,GIF,SOCCER,negative,10,December
9039,e4fd43f5-c0cb-47cd-bc41-1e07a8081323,like,2020-06-28,GIF,SOCCER,positive,50,June
9040,e4fd43f5-c0cb-47cd-bc41-1e07a8081323,intrigued,2020-07-20,GIF,SOCCER,positive,45,July
9041,e4fd43f5-c0cb-47cd-bc41-1e07a8081323,adore,2020-06-24,GIF,SOCCER,positive,72,June
9042,e4306fd4-391c-4016-8b5f-98594bb647a0,like,2021-03-10,audio,HEALTHYEATING,positive,50,March
9043,e4306fd4-391c-4016-8b5f-98594bb647a0,cherish,2021-01-15,audio,HEALTHYEATING,positive,70,January
9044,e4306fd4-391c-4016-8b5f-98594bb647a0,intrigued,2020-07-24,audio,HEALTHYEATING,positive,45,July
9045,e4306fd4-391c-4016-8b5f-98594bb647a0,like,2021-02-24,audio,HEALTHYEATING,positive,50,February
9046,e4306fd4-391c-4016-8b5f-98594bb647a0,want,2020-11-18,audio,HEALTHYEATING,positive,70,November
9047,e4306fd4-391c-4016-8b5f-98594bb647a0,like,2021-05-07,audio,HEALTHYEATING,positive,50,May
9048,e4306fd4-391c-4016-8b5f-98594bb647a0,intrigued,2020-11-29,audio,HEALTHYEATING,positive,45,November
9049,e4306fd4-391c-4016-8b5f-98594bb647a0,scared,2020-08-08,audio,HEALTHYEATING,negative,15,August
9050,e4306fd4-391c-4016-8b5f-98594bb647a0,peeking,2021-04-21,audio,HEALTHYEATING,neutral,35,April
9051,e4306fd4-391c-4016-8b5f-98594bb647a0,dislike,2020-12-08,audio,HEALTHYEATING,negative,10,December
9052,e4306fd4-391c-4016-8b5f-98594bb647a0,disgust,2021-02-22,audio,HEALTHYEATING,negative,0,February
9053,e4306fd4-391c-4016-8b5f-98594bb647a0,interested,2020-12-08,audio,HEALTHYEATING,positive,30,December
9054,e4306fd4-391c-4016-8b5f-98594bb647a0,interested,2020-11-01,audio,HEALTHYEATING,positive,30,November
9055,e4306fd4-391c-4016-8b5f-98594bb647a0,disgust,2021-02-13,audio,HEALTHYEATING,negative,0,February
9056,e4306fd4-391c-4016-8b5f-98594bb647a0,interested,2021-01-08,audio,HEALTHYEATING,positive,30,January
9057,e4306fd4-391c-4016-8b5f-98594bb647a0,heart,2020-11-21,audio,HEALTHYEATING,positive,60,November
9058,697af362-e84b-4429-b4ea-4123c6ab44ba,dislike,2021-02-24,video,SCIENCE,negative,10,February
9059,697af362-e84b-4429-b4ea-4123c6ab44ba,love,2020-11-19,video,SCIENCE,positive,65,November
9060,697af362-e84b-4429-b4ea-4123c6ab44ba,want,2020-12-26,video,SCIENCE,positive,70,December
9061,697af362-e84b-4429-b4ea-4123c6ab44ba,like,2021-01-10,video,SCIENCE,positive,50,January
9062,697af362-e84b-4429-b4ea-4123c6ab44ba,want,2020-08-29,video,SCIENCE,positive,70,August
9063,697af362-e84b-4429-b4ea-4123c6ab44ba,heart,2020-11-05,video,SCIENCE,positive,60,November
9064,697af362-e84b-4429-b4ea-4123c6ab44ba,disgust,2020-12-26,video,SCIENCE,negative,0,December
9065,697af362-e84b-4429-b4ea-4123c6ab44ba,dislike,2021-04-10,video,SCIENCE,negative,10,April
9066,697af362-e84b-4429-b4ea-4123c6ab44ba,indifferent,2021-01-24,video,SCIENCE,neutral,20,January
9067,697af362-e84b-4429-b4ea-4123c6ab44ba,intrigued,2020-09-25,video,SCIENCE,positive,45,September
9068,697af362-e84b-4429-b4ea-4123c6ab44ba,like,2021-04-04,video,SCIENCE,positive,50,April
9069,697af362-e84b-4429-b4ea-4123c6ab44ba,want,2021-03-11,video,SCIENCE,positive,70,March
9070,697af362-e84b-4429-b4ea-4123c6ab44ba,heart,2020-08-23,video,SCIENCE,positive,60,August
9071,697af362-e84b-4429-b4ea-4123c6ab44ba,super love,2021-01-31,video,SCIENCE,positive,75,January
9072,697af362-e84b-4429-b4ea-4123c6ab44ba,adore,2020-06-27,video,SCIENCE,positive,72,June
9073,697af362-e84b-4429-b4ea-4123c6ab44ba,intrigued,2020-11-17,video,SCIENCE,positive,45,November
9074,697af362-e84b-4429-b4ea-4123c6ab44ba,indifferent,2021-05-21,video,SCIENCE,neutral,20,May
9075,697af362-e84b-4429-b4ea-4123c6ab44ba,dislike,2021-05-07,video,SCIENCE,negative,10,May
9076,697af362-e84b-4429-b4ea-4123c6ab44ba,peeking,2020-09-01,video,SCIENCE,neutral,35,September
9077,697af362-e84b-4429-b4ea-4123c6ab44ba,cherish,2021-05-10,video,SCIENCE,positive,70,May
9078,697af362-e84b-4429-b4ea-4123c6ab44ba,super love,2020-08-19,video,SCIENCE,positive,75,August
9079,697af362-e84b-4429-b4ea-4123c6ab44ba,dislike,2020-11-06,video,SCIENCE,negative,10,November
9080,697af362-e84b-4429-b4ea-4123c6ab44ba,heart,2021-04-20,video,SCIENCE,positive,60,April
9081,697af362-e84b-4429-b4ea-4123c6ab44ba,intrigued,2021-06-17,video,SCIENCE,positive,45,June
9082,697af362-e84b-4429-b4ea-4123c6ab44ba,heart,2021-01-29,video,SCIENCE,positive,60,January
9083,697af362-e84b-4429-b4ea-4123c6ab44ba,dislike,2020-11-06,video,SCIENCE,negative,10,November
9084,697af362-e84b-4429-b4ea-4123c6ab44ba,want,2021-02-21,video,SCIENCE,positive,70,February
9085,697af362-e84b-4429-b4ea-4123c6ab44ba,love,2020-06-23,video,SCIENCE,positive,65,June
9086,697af362-e84b-4429-b4ea-4123c6ab44ba,want,2021-03-10,video,SCIENCE,positive,70,March
9087,697af362-e84b-4429-b4ea-4123c6ab44ba,scared,2020-12-08,video,SCIENCE,negative,15,December
9088,697af362-e84b-4429-b4ea-4123c6ab44ba,like,2021-02-26,video,SCIENCE,positive,50,February
9089,697af362-e84b-4429-b4ea-4123c6ab44ba,peeking,2021-01-26,video,SCIENCE,neutral,35,January
9090,697af362-e84b-4429-b4ea-4123c6ab44ba,disgust,2020-06-20,video,SCIENCE,negative,0,June
9091,697af362-e84b-4429-b4ea-4123c6ab44ba,peeking,2020-12-06,video,SCIENCE,neutral,35,December
9092,697af362-e84b-4429-b4ea-4123c6ab44ba,adore,2021-01-29,video,SCIENCE,positive,72,January
9093,697af362-e84b-4429-b4ea-4123c6ab44ba,heart,2020-08-05,video,SCIENCE,positive,60,August
9094,697af362-e84b-4429-b4ea-4123c6ab44ba,intrigued,2021-02-25,video,SCIENCE,positive,45,February
9095,697af362-e84b-4429-b4ea-4123c6ab44ba,scared,2021-01-13,video,SCIENCE,negative,15,January
9096,697af362-e84b-4429-b4ea-4123c6ab44ba,interested,2021-01-19,video,SCIENCE,positive,30,January
9097,697af362-e84b-4429-b4ea-4123c6ab44ba,heart,2021-02-28,video,SCIENCE,positive,60,February
9098,697af362-e84b-4429-b4ea-4123c6ab44ba,adore,2020-07-13,video,SCIENCE,positive,72,July
9099,697af362-e84b-4429-b4ea-4123c6ab44ba,heart,2020-09-25,video,SCIENCE,positive,60,September
9100,697af362-e84b-4429-b4ea-4123c6ab44ba,cherish,2021-02-18,video,SCIENCE,positive,70,February
9101,697af362-e84b-4429-b4ea-4123c6ab44ba,super love,2021-04-04,video,SCIENCE,positive,75,April
9102,697af362-e84b-4429-b4ea-4123c6ab44ba,intrigued,2021-03-21,video,SCIENCE,positive,45,March
9103,697af362-e84b-4429-b4ea-4123c6ab44ba,hate,2020-10-24,video,SCIENCE,negative,5,October
9104,697af362-e84b-4429-b4ea-4123c6ab44ba,intrigued,2020-11-19,video,SCIENCE,positive,45,November
9105,697af362-e84b-4429-b4ea-4123c6ab44ba,cherish,2020-07-22,video,SCIENCE,positive,70,July
9106,8f640e2f-27bc-46cc-a43a-f750e357fc35,worried,2021-01-03,video,SOCCER,negative,12,January
9107,8f640e2f-27bc-46cc-a43a-f750e357fc35,like,2020-09-28,video,SOCCER,positive,50,September
9108,8f640e2f-27bc-46cc-a43a-f750e357fc35,super love,2020-11-30,video,SOCCER,positive,75,November
9109,8f640e2f-27bc-46cc-a43a-f750e357fc35,like,2020-12-23,video,SOCCER,positive,50,December
9110,8f640e2f-27bc-46cc-a43a-f750e357fc35,indifferent,2020-09-02,video,SOCCER,neutral,20,September
9111,8f640e2f-27bc-46cc-a43a-f750e357fc35,worried,2020-08-06,video,SOCCER,negative,12,August
9112,8f640e2f-27bc-46cc-a43a-f750e357fc35,hate,2020-12-17,video,SOCCER,negative,5,December
9113,8f640e2f-27bc-46cc-a43a-f750e357fc35,heart,2020-07-19,video,SOCCER,positive,60,July
9114,f2143553-d9cd-4d8d-8276-98557a0054af,indifferent,2021-04-25,photo,COOKING,neutral,20,April
9115,f2143553-d9cd-4d8d-8276-98557a0054af,like,2021-03-04,photo,COOKING,positive,50,March
9116,f2143553-d9cd-4d8d-8276-98557a0054af,indifferent,2020-08-07,photo,COOKING,neutral,20,August
9117,f2143553-d9cd-4d8d-8276-98557a0054af,cherish,2020-07-08,photo,COOKING,positive,70,July
9118,f2143553-d9cd-4d8d-8276-98557a0054af,worried,2020-09-21,photo,COOKING,negative,12,September
9119,f2143553-d9cd-4d8d-8276-98557a0054af,like,2021-02-25,photo,COOKING,positive,50,February
9120,f2143553-d9cd-4d8d-8276-98557a0054af,intrigued,2020-12-19,photo,COOKING,positive,45,December
9121,f2143553-d9cd-4d8d-8276-98557a0054af,hate,2021-05-14,photo,COOKING,negative,5,May
9122,f2143553-d9cd-4d8d-8276-98557a0054af,peeking,2021-06-03,photo,COOKING,neutral,35,June
9123,f2143553-d9cd-4d8d-8276-98557a0054af,intrigued,2020-09-27,photo,COOKING,positive,45,September
9124,f2143553-d9cd-4d8d-8276-98557a0054af,cherish,2020-07-03,photo,COOKING,positive,70,July
9125,f2143553-d9cd-4d8d-8276-98557a0054af,indifferent,2020-10-27,photo,COOKING,neutral,20,October
9126,f2143553-d9cd-4d8d-8276-98557a0054af,indifferent,2020-08-25,photo,COOKING,neutral,20,August
9127,f2143553-d9cd-4d8d-8276-98557a0054af,heart,2020-10-11,photo,COOKING,positive,60,October
9128,f2143553-d9cd-4d8d-8276-98557a0054af,hate,2020-09-27,photo,COOKING,negative,5,September
9129,f2143553-d9cd-4d8d-8276-98557a0054af,peeking,2020-07-05,photo,COOKING,neutral,35,July
9130,f2143553-d9cd-4d8d-8276-98557a0054af,hate,2020-08-01,photo,COOKING,negative,5,August
9131,f4c8e6bb-e282-41f3-a000-bbabae7dbf04,interested,2021-04-21,audio,TECHNOLOGY,positive,30,April
9132,f4c8e6bb-e282-41f3-a000-bbabae7dbf04,like,2020-08-13,audio,TECHNOLOGY,positive,50,August
9133,f4c8e6bb-e282-41f3-a000-bbabae7dbf04,peeking,2020-12-20,audio,TECHNOLOGY,neutral,35,December
9134,f4c8e6bb-e282-41f3-a000-bbabae7dbf04,indifferent,2020-08-25,audio,TECHNOLOGY,neutral,20,August
